#,Entries,Last Submission UTC (Best − Last Submission),Score,Team Name  * in the money,slug,Δ1d,Δ1w,Δ5d
1409.0,1.0,"Wed, 03 Aug 2016 22:20:56",0.9563790000000001,Ivan Diaz,predicting-red-hat-business-value,,↓344,
1410.0,1.0,"Fri, 09 Sep 2016 20:14:14",0.956375,Mack,predicting-red-hat-business-value,,new,
1411.0,3.0,"Sat, 20 Aug 2016 02:12:54",0.9561219999999999,RuobingWang,predicting-red-hat-business-value,,↓344,
1412.0,5.0,"Thu, 04 Aug 2016 09:25:52",0.956032,David,predicting-red-hat-business-value,,↓344,
1413.0,1.0,"Wed, 24 Aug 2016 05:54:54",0.9559799999999999,CanhTran,predicting-red-hat-business-value,,↓344,
1414.0,9.0,"Sat, 06 Aug 2016 12:10:49  (-2.3d)",0.955909,Ruslan,predicting-red-hat-business-value,,↓344,
1415.0,12.0,"Mon, 08 Aug 2016 05:20:45  (-3.2d)",0.955882,TonyMontana,predicting-red-hat-business-value,,↓344,
1416.0,6.0,"Thu, 11 Aug 2016 14:32:21",0.955867,LTA,predicting-red-hat-business-value,,↓344,
1417.0,5.0,"Fri, 26 Aug 2016 09:31:11  (-20.7h)",0.9558209999999999,cagatayodabasi,predicting-red-hat-business-value,,↓344,
1418.0,16.0,"Fri, 09 Sep 2016 20:45:01  (-4.3d)",0.955601,Flash  Bilal  Ahmad  Arghad,predicting-red-hat-business-value,,↑126,
1419.0,2.0,"Tue, 16 Aug 2016 05:28:18",0.955442,aldparis,predicting-red-hat-business-value,,↓345,
1420.0,2.0,"Tue, 06 Sep 2016 13:23:52",0.9553659999999999,Bren Cavallo,predicting-red-hat-business-value,,new,
1421.0,10.0,"Sun, 07 Aug 2016 06:55:27  (-4d)",0.9553440000000001,albertlu,predicting-red-hat-business-value,,↓346,
1422.0,13.0,"Tue, 09 Aug 2016 11:04:12  (-3.8d)",0.955309,Marionete  CarlosR  Isabela Castilho,predicting-red-hat-business-value,,↓346,
1423.0,4.0,"Tue, 06 Sep 2016 09:59:30  (-0.9h)",0.9550620000000001,Zhou Runlai,predicting-red-hat-business-value,,↓70,
1424.0,3.0,"Thu, 04 Aug 2016 01:24:39",0.954858,EinsQiang,predicting-red-hat-business-value,,↓347,
1425.0,2.0,"Sat, 03 Sep 2016 14:44:50",0.954649,honeyyou,predicting-red-hat-business-value,,new,
1426.0,3.0,"Wed, 07 Sep 2016 23:11:29",0.954523,Minnilyn,predicting-red-hat-business-value,,new,
1427.0,1.0,"Wed, 03 Aug 2016 19:05:16",0.95439,Hugo Pinto,predicting-red-hat-business-value,,↓348,
1428.0,5.0,"Sun, 28 Aug 2016 09:47:32",0.954175,L03ng,predicting-red-hat-business-value,,↓348,
1429.0,8.0,"Fri, 02 Sep 2016 21:53:17  (-7d)",0.953894,Gabriel Lapointe,predicting-red-hat-business-value,,↓348,
1430.0,10.0,"Tue, 30 Aug 2016 12:38:35",0.953694,Bookoff,predicting-red-hat-business-value,,↓347,
1431.0,5.0,"Sun, 28 Aug 2016 05:31:22  (-10.5h)",0.953434,Akash Gupta,predicting-red-hat-business-value,,↓347,
1432.0,5.0,"Sun, 21 Aug 2016 14:43:31  (-43.6h)",0.9530360000000001,hongxin,predicting-red-hat-business-value,,↓347,
1433.0,1.0,"Wed, 03 Aug 2016 02:57:20",0.952267,:-D,predicting-red-hat-business-value,,↓347,
1434.0,2.0,"Fri, 05 Aug 2016 01:19:28",0.952234,Michael Levinson,predicting-red-hat-business-value,,↓347,
1435.0,1.0,"Fri, 05 Aug 2016 10:32:07",0.952198,JordiNadal,predicting-red-hat-business-value,,↓347,
1436.0,6.0,"Thu, 04 Aug 2016 00:01:37",0.952118,Patricia,predicting-red-hat-business-value,,↓347,
1437.0,2.0,"Wed, 03 Aug 2016 13:40:11",0.9520549999999999,Innsun,predicting-red-hat-business-value,,↓347,
1438.0,4.0,"Fri, 05 Aug 2016 12:42:18  (-1.9h)",0.952015,Amar,predicting-red-hat-business-value,,↓347,
1439.0,14.0,"Sun, 14 Aug 2016 10:06:11  (-4.8d)",0.9518700000000001,NealTao,predicting-red-hat-business-value,,↓347,
1440.0,12.0,"Mon, 08 Aug 2016 07:30:39  (-0.2h)",0.9514319999999999,rsmoot,predicting-red-hat-business-value,,↓347,
1441.0,6.0,"Thu, 08 Sep 2016 11:44:52",0.9513889999999999,Yair Beer,predicting-red-hat-business-value,,↓342,
1442.0,7.0,"Sun, 28 Aug 2016 10:08:58",0.951355,Ender,predicting-red-hat-business-value,,↓348,
1443.0,16.0,"Wed, 10 Aug 2016 04:58:33  (-4.1d)",0.951095,Paul Kepley,predicting-red-hat-business-value,,↓348,
1444.0,1.0,"Wed, 03 Aug 2016 14:34:17",0.950823,Gerome Pistre,predicting-red-hat-business-value,,↓348,
1445.0,4.0,"Fri, 19 Aug 2016 06:10:10",0.9506959999999999,Iman Nekooeimehr,predicting-red-hat-business-value,,↓348,
1446.0,10.0,"Fri, 02 Sep 2016 18:46:56  (-24.1h)",0.9500620000000001,Juho,predicting-red-hat-business-value,,↓348,
1447.0,1.0,"Sat, 13 Aug 2016 10:36:09",0.949731,Christopher Schröder,predicting-red-hat-business-value,,↓347,
1448.0,4.0,"Thu, 04 Aug 2016 07:25:41  (-3.3h)",0.9491360000000001,birolkuyumcu,predicting-red-hat-business-value,,↓345,
1449.0,3.0,"Wed, 03 Aug 2016 07:52:19",0.9491280000000001,frosklis,predicting-red-hat-business-value,,↓345,
1450.0,2.0,"Sat, 20 Aug 2016 13:43:25",0.94905,Rajiv Iyer,predicting-red-hat-business-value,,↓345,
1451.0,3.0,"Mon, 08 Aug 2016 02:13:51  (-1.1h)",0.9486319999999999,AndyMai,predicting-red-hat-business-value,,↓345,
1452.0,2.0,"Thu, 18 Aug 2016 01:42:39",0.948425,varanid,predicting-red-hat-business-value,,↓345,
1453.0,1.0,"Tue, 06 Sep 2016 12:30:52",0.9480850000000001,Fanilo A.,predicting-red-hat-business-value,,new,
1454.0,1.0,"Tue, 02 Aug 2016 14:18:47",0.947383,Ajinkya Chandrayan,predicting-red-hat-business-value,,↓346,
1455.0,1.0,"Thu, 08 Sep 2016 11:01:42",0.947358,sovankrishna,predicting-red-hat-business-value,,new,
1456.0,8.0,"Fri, 09 Sep 2016 07:53:15  (-31.8h)",0.9473379999999999,three_ducks  mxlei01  JialinZou  kagsa,predicting-red-hat-business-value,,new,
1457.0,9.0,"Tue, 06 Sep 2016 19:00:57  (-10.4d)",0.94716,v_kalla,predicting-red-hat-business-value,,↓348,
1458.0,4.0,"Thu, 18 Aug 2016 01:23:55  (-27.3h)",0.947091,Martin Nikoltchev,predicting-red-hat-business-value,,↓348,
1459.0,2.0,"Sat, 06 Aug 2016 09:07:53  (-0.7h)",0.9469709999999999,Chaitanya Devaguptapu,predicting-red-hat-business-value,,↓348,
1460.0,1.0,"Mon, 29 Aug 2016 15:48:00",0.946868,SelvaKumar,predicting-red-hat-business-value,,↓348,
1461.0,5.0,"Thu, 11 Aug 2016 14:36:16  (-5.1d)",0.9468639999999999,KivaS,predicting-red-hat-business-value,,↓348,
1462.0,4.0,"Mon, 05 Sep 2016 09:18:03  (-9.8d)",0.946752,marwane,predicting-red-hat-business-value,,↓348,
1463.0,1.0,"Wed, 03 Aug 2016 06:27:04",0.9467270000000001,Vishanta Rayamajhi,predicting-red-hat-business-value,,↓348,
1464.0,1.0,"Wed, 03 Aug 2016 11:13:39",0.9467270000000001,Yashwanth,predicting-red-hat-business-value,,↓348,
1465.0,2.0,"Wed, 03 Aug 2016 12:01:07",0.9467270000000001,zhmz90,predicting-red-hat-business-value,,↓348,
1466.0,14.0,"Mon, 22 Aug 2016 02:55:40  (-3.8d)",0.946421,Ying,predicting-red-hat-business-value,,↓347,
1467.0,4.0,"Sun, 21 Aug 2016 17:39:00",0.946392,EmmanuelSchneider,predicting-red-hat-business-value,,↓347,
1468.0,1.0,"Wed, 24 Aug 2016 20:02:59",0.946343,tporkka,predicting-red-hat-business-value,,↓347,
1469.0,3.0,"Thu, 04 Aug 2016 05:20:01  (-4.8h)",0.946254,claud10,predicting-red-hat-business-value,,↓347,
1470.0,6.0,"Fri, 09 Sep 2016 08:31:06  (-2.2d)",0.946233,phoenixbai,predicting-red-hat-business-value,,new,
1471.0,3.0,"Thu, 08 Sep 2016 08:44:55",0.946207,daidaixiong,predicting-red-hat-business-value,,new,
1472.0,1.0,"Fri, 12 Aug 2016 22:18:13",0.9461639999999999,MarkGebhard,predicting-red-hat-business-value,,↓349,
1473.0,1.0,"Tue, 06 Sep 2016 07:35:00",0.9460850000000001,RiGa,predicting-red-hat-business-value,,new,
1474.0,7.0,"Tue, 06 Sep 2016 19:35:46  (-22.2h)",0.945951,James Jeffries,predicting-red-hat-business-value,,new,
1475.0,7.0,"Fri, 09 Sep 2016 03:31:05",0.9457709999999999,広瀬将行,predicting-red-hat-business-value,,↓103,
1476.0,6.0,"Wed, 03 Aug 2016 21:29:40  (-18.5h)",0.945708,Bruno G. do Amaral,predicting-red-hat-business-value,,↓352,
1477.0,8.0,"Sat, 03 Sep 2016 12:08:41  (-13.2d)",0.9457059999999999,Praveen Hegde,predicting-red-hat-business-value,,↓352,
1478.0,3.0,"Fri, 05 Aug 2016 11:37:09  (-44.6h)",0.9455809999999999,RohitMusle,predicting-red-hat-business-value,,↓352,
1479.0,2.0,"Wed, 10 Aug 2016 00:51:25",0.945485,marugari,predicting-red-hat-business-value,,↓352,
1480.0,5.0,"Tue, 30 Aug 2016 20:19:33  (-7.5h)",0.945349,BagOfWords,predicting-red-hat-business-value,,↓352,
1481.0,4.0,"Tue, 09 Aug 2016 15:58:28  (-5.1d)",0.945263,Tommy Z,predicting-red-hat-business-value,,↓352,
1482.0,1.0,"Wed, 24 Aug 2016 22:02:11",0.9452309999999999,Komal,predicting-red-hat-business-value,,↓352,
1483.0,4.0,"Wed, 03 Aug 2016 08:26:09  (-12.1h)",0.944926,Pritish Patil,predicting-red-hat-business-value,,↓352,
1484.0,1.0,"Sun, 14 Aug 2016 21:17:52",0.944594,Google§257,predicting-red-hat-business-value,,↓352,
1485.0,1.0,"Wed, 10 Aug 2016 12:28:07",0.944533,"Suhyun, Kim",predicting-red-hat-business-value,,↓352,
1486.0,44.0,"Mon, 05 Sep 2016 23:44:46  (-38.9h)",0.944433,vfcosta,predicting-red-hat-business-value,,↓345,
1487.0,19.0,"Fri, 09 Sep 2016 14:44:05  (-21.5h)",0.9436329999999999,DataX  JanpreetSingh  KumarGaurav,predicting-red-hat-business-value,,↓347,
1488.0,11.0,"Wed, 24 Aug 2016 01:17:59  (-12d)",0.9434959999999999,ranknovices,predicting-red-hat-business-value,,↓353,
1489.0,1.0,"Wed, 03 Aug 2016 18:19:43",0.9432780000000001,Dan L,predicting-red-hat-business-value,,↓353,
1490.0,5.0,"Sun, 07 Aug 2016 20:16:08  (-2.9d)",0.94205,osheari1,predicting-red-hat-business-value,,↓353,
1491.0,10.0,"Thu, 04 Aug 2016 09:52:37  (-1h)",0.9415979999999999,BarnabyBrien,predicting-red-hat-business-value,,↓352,
1492.0,3.0,"Mon, 05 Sep 2016 20:28:42",0.94101,ChanchalSarkar,predicting-red-hat-business-value,,new,
1493.0,1.0,"Mon, 15 Aug 2016 23:48:01",0.940944,veereshai,predicting-red-hat-business-value,,↓351,
1494.0,1.0,"Tue, 02 Aug 2016 20:53:25",0.940622,ryan mckeown,predicting-red-hat-business-value,,↓350,
1495.0,1.0,"Fri, 05 Aug 2016 11:49:16",0.940622,AlexBzH,predicting-red-hat-business-value,,↓350,
1496.0,1.0,"Tue, 30 Aug 2016 06:24:53  (-0h)",0.940622,Dawny33,predicting-red-hat-business-value,,↓350,
1497.0,1.0,"Mon, 29 Aug 2016 16:23:41",0.940541,Anirudh,predicting-red-hat-business-value,,↓350,
1498.0,1.0,"Mon, 15 Aug 2016 09:36:16",0.940541,Sixth Prime Number,predicting-red-hat-business-value,,↓350,
1499.0,1.0,"Tue, 02 Aug 2016 14:08:12",0.940541,SaraMeftah,predicting-red-hat-business-value,,↓350,
1500.0,3.0,"Tue, 09 Aug 2016 18:59:32  (-7d)",0.940541,jeffin,predicting-red-hat-business-value,,↓350,
1501.0,1.0,"Wed, 03 Aug 2016 05:39:32",0.940541,Wendy Tang,predicting-red-hat-business-value,,↓348,
1502.0,1.0,"Fri, 05 Aug 2016 03:31:10",0.940541,DrKnight,predicting-red-hat-business-value,,↓347,
1503.0,1.0,"Fri, 05 Aug 2016 03:50:11",0.940541,Mania Yang,predicting-red-hat-business-value,,↓347,
1504.0,2.0,"Fri, 05 Aug 2016 15:03:23  (-1.9h)",0.940541,Sami33,predicting-red-hat-business-value,,↓347,
1505.0,1.0,"Fri, 05 Aug 2016 14:00:07",0.940541,Alex Chao,predicting-red-hat-business-value,,↓347,
1506.0,1.0,"Sun, 07 Aug 2016 09:54:08",0.940541,Rishikesh,predicting-red-hat-business-value,,↓347,
1507.0,2.0,"Sun, 07 Aug 2016 20:42:57  (-0.6h)",0.940541,Bartłomiej Kroczek,predicting-red-hat-business-value,,↓347,
1508.0,1.0,"Tue, 16 Aug 2016 22:50:58",0.940541,slcott,predicting-red-hat-business-value,,↓347,
1509.0,1.0,"Mon, 22 Aug 2016 08:39:35",0.940541,AlexandrPolly,predicting-red-hat-business-value,,↓347,
1510.0,2.0,"Mon, 29 Aug 2016 02:19:34  (-4.1d)",0.940541,Furious10 000,predicting-red-hat-business-value,,↓347,
1511.0,1.0,"Sat, 27 Aug 2016 06:04:34",0.940541,Riyu,predicting-red-hat-business-value,,↓347,
1512.0,1.0,"Wed, 03 Aug 2016 13:33:41",0.940427,K.I.,predicting-red-hat-business-value,,↓347,
1513.0,7.0,"Tue, 23 Aug 2016 03:48:25",0.940358,Hilal Shaath,predicting-red-hat-business-value,,↓347,
1514.0,3.0,"Mon, 15 Aug 2016 21:36:46  (-0h)",0.940316,ShaoyuChen,predicting-red-hat-business-value,,↓347,
1515.0,1.0,"Tue, 02 Aug 2016 20:33:57",0.9401459999999999,Emanuel Sena,predicting-red-hat-business-value,,↓347,
1516.0,1.0,"Fri, 05 Aug 2016 00:43:10",0.9401459999999999,Anton Nikolaev,predicting-red-hat-business-value,,↓347,
1517.0,3.0,"Thu, 08 Sep 2016 20:45:39",0.9400850000000001,HelloThere,predicting-red-hat-business-value,,↑86,
1518.0,1.0,"Wed, 03 Aug 2016 15:41:09",0.940001,Alvah,predicting-red-hat-business-value,,↓348,
1519.0,4.0,"Thu, 04 Aug 2016 14:50:36  (-29.9h)",0.9399770000000001,LittleWat,predicting-red-hat-business-value,,↓348,
1520.0,3.0,"Thu, 04 Aug 2016 21:19:37  (-0.4h)",0.9399770000000001,Aleksandr Vasilev,predicting-red-hat-business-value,,↓348,
1521.0,4.0,"Wed, 10 Aug 2016 17:22:03  (-6.6h)",0.9399770000000001,Korobeynikov Alexey,predicting-red-hat-business-value,,↓347,
1522.0,1.0,"Tue, 02 Aug 2016 12:52:45",0.939895,Mohd Atir,predicting-red-hat-business-value,,↓346,
1523.0,2.0,"Fri, 02 Sep 2016 07:30:03  (-30.8d)",0.939895,LetStats,predicting-red-hat-business-value,,↓346,
1524.0,1.0,"Thu, 04 Aug 2016 09:39:08",0.9395889999999999,stevenwudi,predicting-red-hat-business-value,,↓346,
1525.0,12.0,"Thu, 25 Aug 2016 10:05:58  (-40.1h)",0.939298,PankajBodani,predicting-red-hat-business-value,,↓346,
1526.0,4.0,"Tue, 23 Aug 2016 02:32:24",0.9392590000000001,Rodrigo Gonzalez,predicting-red-hat-business-value,,↓346,
1527.0,4.0,"Sun, 07 Aug 2016 13:30:53",0.9392370000000001,SandeepJoshi,predicting-red-hat-business-value,,↓346,
1528.0,12.0,"Tue, 06 Sep 2016 11:56:36  (-4.6d)",0.939149,SudeepGupta,predicting-red-hat-business-value,,↓346,
1529.0,18.0,"Thu, 08 Sep 2016 17:38:06  (-29.5h)",0.938717,Mandarachalam,predicting-red-hat-business-value,,↓188,
1530.0,1.0,"Thu, 04 Aug 2016 08:16:09",0.938551,Hendrik,predicting-red-hat-business-value,,↓347,
1531.0,13.0,"Sun, 07 Aug 2016 07:27:56  (-2.2d)",0.9384319999999999,Evgenii Zhukov,predicting-red-hat-business-value,,↓347,
1532.0,2.0,"Fri, 05 Aug 2016 16:14:14  (-0.5h)",0.938167,DanielHarris,predicting-red-hat-business-value,,↓347,
1533.0,7.0,"Wed, 31 Aug 2016 23:12:03  (-22.2d)",0.9380799999999999,RuoChunZeung,predicting-red-hat-business-value,,↓347,
1534.0,4.0,"Mon, 05 Sep 2016 21:18:47  (-0.9h)",0.93781,madara,predicting-red-hat-business-value,,new,
1535.0,1.0,"Thu, 11 Aug 2016 15:20:16",0.9371299999999999,Nate Thompson,predicting-red-hat-business-value,,↓348,
1536.0,1.0,"Thu, 04 Aug 2016 11:10:35",0.9369700000000001,Naushad Karim,predicting-red-hat-business-value,,↓348,
1537.0,7.0,"Sat, 06 Aug 2016 18:56:10",0.935968,rebiased,predicting-red-hat-business-value,,↓347,
1538.0,1.0,"Tue, 02 Aug 2016 05:26:51",0.935742,Aliaksandr Sheliutsin,predicting-red-hat-business-value,,↓347,
1539.0,2.0,"Sat, 03 Sep 2016 22:08:32",0.935328,Abed,predicting-red-hat-business-value,,new,
1540.0,2.0,"Sun, 14 Aug 2016 00:25:09  (-1.7h)",0.934949,G & N  ChurkinNikita  Velikolepno,predicting-red-hat-business-value,,↓348,
1541.0,1.0,"Sat, 20 Aug 2016 10:41:49",0.934865,PanagiotisSismanis,predicting-red-hat-business-value,,↓348,
1542.0,3.0,"Mon, 22 Aug 2016 23:44:32  (-2.9d)",0.9346030000000001,uzipaz,predicting-red-hat-business-value,,↓348,
1543.0,6.0,"Sun, 28 Aug 2016 19:41:57  (-5.4h)",0.9343469999999999,Rocket Rob,predicting-red-hat-business-value,,↓348,
1544.0,5.0,"Thu, 04 Aug 2016 14:13:42",0.933693,Miss Victory,predicting-red-hat-business-value,,↓347,
1545.0,5.0,"Mon, 15 Aug 2016 05:00:32  (-10h)",0.9336540000000001,Santanu,predicting-red-hat-business-value,,↓347,
1546.0,1.0,"Mon, 29 Aug 2016 12:34:23",0.9336540000000001,prateekjoshi,predicting-red-hat-business-value,,↓347,
1547.0,1.0,"Tue, 02 Aug 2016 10:19:22",0.9334319999999999,vignesh vijayarajan,predicting-red-hat-business-value,,↓347,
1548.0,1.0,"Tue, 30 Aug 2016 11:09:06",0.9333790000000001,Markus,predicting-red-hat-business-value,,↓347,
1549.0,3.0,"Mon, 22 Aug 2016 21:59:18",0.9331450000000001,taimonder,predicting-red-hat-business-value,,↓347,
1550.0,5.0,"Fri, 26 Aug 2016 20:21:12  (-20.3h)",0.93311,Satya,predicting-red-hat-business-value,,↓347,
1551.0,8.0,"Wed, 31 Aug 2016 07:51:30  (-36.4h)",0.9320620000000001,Ahmed Gamal,predicting-red-hat-business-value,,↓347,
1552.0,1.0,"Fri, 19 Aug 2016 03:37:10",0.931694,Largo  nkelly13  Josh Firminger  RyanCaldwell,predicting-red-hat-business-value,,↓347,
1553.0,1.0,"Tue, 02 Aug 2016 04:08:25",0.931501,hroark,predicting-red-hat-business-value,,↓347,
1554.0,1.0,"Thu, 04 Aug 2016 03:05:00",0.931501,Carlos Agarie,predicting-red-hat-business-value,,↓347,
1555.0,1.0,"Wed, 24 Aug 2016 12:57:02",0.931501,Quazi Marufur Rahman,predicting-red-hat-business-value,,↓347,
1556.0,6.0,"Thu, 11 Aug 2016 21:20:00  (-25.9h)",0.931427,sleeping,predicting-red-hat-business-value,,↓346,
1557.0,3.0,"Tue, 02 Aug 2016 06:58:10  (-0.4h)",0.931117,Marc Angco,predicting-red-hat-business-value,,↓346,
1558.0,1.0,"Sun, 07 Aug 2016 07:15:49",0.9309790000000001,gregchase,predicting-red-hat-business-value,,↓346,
1559.0,3.0,"Sat, 03 Sep 2016 15:14:51",0.9308879999999999,Scott,predicting-red-hat-business-value,,↓67,
1560.0,1.0,"Tue, 02 Aug 2016 06:25:30",0.9305620000000001,Ernest,predicting-red-hat-business-value,,↓347,
1561.0,4.0,"Fri, 09 Sep 2016 15:51:11",0.9302450000000001,Magic Logic,predicting-red-hat-business-value,,new,
1562.0,3.0,"Wed, 31 Aug 2016 14:58:31",0.930175,Vipin,predicting-red-hat-business-value,,↓348,
1563.0,6.0,"Sun, 28 Aug 2016 14:22:52  (-3.8d)",0.929925,SyedDanish,predicting-red-hat-business-value,,↓348,
1564.0,3.0,"Wed, 17 Aug 2016 23:35:01",0.929809,Hardik,predicting-red-hat-business-value,,↓348,
1565.0,3.0,"Wed, 24 Aug 2016 05:10:37",0.92968,twin_pilgrim,predicting-red-hat-business-value,,↓348,
1566.0,1.0,"Fri, 26 Aug 2016 05:33:36",0.9294,hasoya,predicting-red-hat-business-value,,↓348,
1567.0,3.0,"Wed, 03 Aug 2016 15:33:34",0.929348,D. Koops,predicting-red-hat-business-value,,↓348,
1568.0,9.0,"Fri, 09 Sep 2016 17:12:22",0.929048,breakhearts,predicting-red-hat-business-value,,new,
1569.0,19.0,"Fri, 09 Sep 2016 20:26:41  (-8.5d)",0.928126,Bluecat,predicting-red-hat-business-value,,↓349,
1570.0,3.0,"Fri, 19 Aug 2016 15:22:21  (-1.3h)",0.92786,ML1011,predicting-red-hat-business-value,,↓349,
1571.0,2.0,"Fri, 09 Sep 2016 04:31:17",0.92785,btaborsky,predicting-red-hat-business-value,,new,
1572.0,5.0,"Thu, 18 Aug 2016 03:39:56  (-2.7d)",0.927085,shrdlu,predicting-red-hat-business-value,,↓348,
1573.0,17.0,"Mon, 29 Aug 2016 21:44:35  (-5.6d)",0.92705,Magda Konkiewicz,predicting-red-hat-business-value,,↓348,
1574.0,11.0,"Thu, 01 Sep 2016 19:31:11  (-47.9h)",0.9268190000000001,yasser.abbass,predicting-red-hat-business-value,,↓347,
1575.0,7.0,"Sat, 27 Aug 2016 08:29:41  (-20.5h)",0.926377,Dilshod,predicting-red-hat-business-value,,↓347,
1576.0,1.0,"Fri, 26 Aug 2016 08:58:57",0.926161,exMortal,predicting-red-hat-business-value,,↓347,
1577.0,1.0,"Sun, 14 Aug 2016 18:20:01",0.92601,Erdem,predicting-red-hat-business-value,,↓347,
1578.0,4.0,"Mon, 29 Aug 2016 11:02:14  (-45.8h)",0.9256610000000001,David Black,predicting-red-hat-business-value,,↓347,
1579.0,5.0,"Wed, 07 Sep 2016 15:08:39  (-4.8d)",0.925493,JC,predicting-red-hat-business-value,,↓347,
1580.0,2.0,"Fri, 05 Aug 2016 09:16:27",0.925225,EBabinsky,predicting-red-hat-business-value,,↓347,
1581.0,6.0,"Sun, 28 Aug 2016 06:56:56  (-47.8h)",0.923902,pintoo,predicting-red-hat-business-value,,↓347,
1582.0,5.0,"Tue, 02 Aug 2016 15:40:01",0.9234549999999999,jalFaizy,predicting-red-hat-business-value,,↓347,
1583.0,16.0,"Thu, 01 Sep 2016 08:11:32  (-6.8h)",0.9228639999999999,Champ,predicting-red-hat-business-value,,↓347,
1584.0,2.0,"Fri, 26 Aug 2016 16:29:16",0.9228049999999999,Danlee,predicting-red-hat-business-value,,↓347,
1585.0,1.0,"Mon, 29 Aug 2016 00:13:15",0.9222239999999999,Luis Luevano,predicting-red-hat-business-value,,↓347,
1586.0,3.0,"Mon, 29 Aug 2016 14:40:38",0.921632,easybreezy,predicting-red-hat-business-value,,↓347,
1587.0,2.0,"Wed, 03 Aug 2016 12:27:35",0.9215209999999999,PeterZeglen,predicting-red-hat-business-value,,↓347,
1588.0,1.0,"Thu, 04 Aug 2016 17:16:55",0.92043,Patrick Kamnang,predicting-red-hat-business-value,,↓345,
1589.0,3.0,"Tue, 02 Aug 2016 17:56:08  (-0.2h)",0.9203709999999999,kadkaz,predicting-red-hat-business-value,,↓345,
1590.0,4.0,"Tue, 23 Aug 2016 16:38:45",0.920077,personanondata,predicting-red-hat-business-value,,↓345,
1591.0,3.0,"Mon, 05 Sep 2016 02:18:19  (-6.1d)",0.919968,Mario Graff,predicting-red-hat-business-value,,↓345,
1592.0,8.0,"Tue, 06 Sep 2016 07:37:43",0.919744,AfshinAmiri,predicting-red-hat-business-value,,new,
1593.0,10.0,"Mon, 08 Aug 2016 00:05:10  (-4.3d)",0.9196030000000001,ashtrix,predicting-red-hat-business-value,,↓346,
1594.0,1.0,"Mon, 29 Aug 2016 12:05:04",0.9195260000000001,Constantin Koch,predicting-red-hat-business-value,,↓346,
1595.0,6.0,"Thu, 11 Aug 2016 10:51:35",0.919193,Gianluca Conti,predicting-red-hat-business-value,,↓346,
1596.0,4.0,"Wed, 07 Sep 2016 15:08:06",0.919175,NaidenovAleksei,predicting-red-hat-business-value,,↓312,
1597.0,5.0,"Sun, 04 Sep 2016 00:14:13",0.9184540000000001,Darren Lin,predicting-red-hat-business-value,,new,
1598.0,4.0,"Fri, 02 Sep 2016 16:09:39  (-29.3h)",0.918334,ShudharsananMuthuraj,predicting-red-hat-business-value,,↓347,
1599.0,3.0,"Sat, 06 Aug 2016 10:49:51",0.9181819999999999,Ankit,predicting-red-hat-business-value,,↓347,
1600.0,5.0,"Thu, 01 Sep 2016 02:34:31  (-27.8h)",0.917185,Shubbs,predicting-red-hat-business-value,,↓347,
1601.0,10.0,"Fri, 09 Sep 2016 15:04:04  (-5.5h)",0.91675,patsyuck,predicting-red-hat-business-value,,new,
1602.0,18.0,"Fri, 09 Sep 2016 19:41:51",0.916308,kiran19802000 .  kiran19802000 .  Harish Kashyap,predicting-red-hat-business-value,,new,
1603.0,5.0,"Fri, 09 Sep 2016 03:59:45",0.9162239999999999,Yianou,predicting-red-hat-business-value,,↓204,
1604.0,5.0,"Wed, 24 Aug 2016 09:40:36  (-23.1h)",0.915792,Abilio,predicting-red-hat-business-value,,↓350,
1605.0,3.0,"Wed, 07 Sep 2016 17:06:05",0.9153309999999999,Max.liu,predicting-red-hat-business-value,,new,
1606.0,4.0,"Sun, 28 Aug 2016 22:16:39  (-0.4h)",0.9146850000000001,Théo,predicting-red-hat-business-value,,↓350,
1607.0,1.0,"Fri, 26 Aug 2016 15:18:15",0.914525,Ben Townson,predicting-red-hat-business-value,,↓350,
1608.0,2.0,"Tue, 30 Aug 2016 20:01:50  (-4.2d)",0.914407,Diego De Lazzari,predicting-red-hat-business-value,,↓350,
